Original URL,Image URL,Description text
http://www.rottentomatoes.com/m/dead_man_dowDEMONSTRATION26958/five_favorite_films_with_noomi_rapace/,http://resizing.flixster.com/8MEwtpxuuh_-1ZFxq7v7HNThso0DEMONSTRATION1ddg7pbsk.cloudfront.net/movie/11/17/21/11172179_ori.jpg,"Noomi Rapace rose to international stardom as Lisbeth Salander in the original adaptation of Stieg Larsson's The Girl with the Dragon Tattoo and its sequels, success she parlayed into roles in Sherlock Holmes: Game of Shadows and Ridley Scott's hit Alien prequel, Prometheus. With a sequel to the latter in the works and two movies opposite Tom Hardy on the horizon, Rapace is balancing a burgeoning Hollywood career with acclaimed roles in her native Sweden.This week, she stars opposite Colin Farrell, Terrence Howard and Isabelle Huppert in the action thriller Dead Man Down, which reunites her with Dragon Tattoo director Niels Arden Oplev for his English-language debut. We spoke with the actress recently and got the scoop on her all-time favorite films."
http://www.rottentomatoes.com/m/the_sweeDEMONSTRATION29/five_favorite_films_with_ray_winstone/,http://resizing.flixster.com/ttmC-o5xNPHNpiAyoPuc-nzxBYsDEMONSTRATION1ddg7pbsk.cloudfront.net/movie/11/16/96/11169663_ori.jpg,"Chances are that when audiences think ""tough Cockney geezer"" they picture Ray Winstone, the veteran British actor whose enduring gallery of rogues has practically given him trademark on the type. From his early roles as young punks and ne'er do-wells in movies like Quadrophenia, Scum and Ladies and Gentlemen, the Fabulous Stains through his unforgettable performances in Nil by Mouth and Sexy Beast, Winstone cornered the market in British hard men -- and directors like Martin Scorsese (The Departed) and Steven Spielberg (Indiana Jones and the Kingdom of the Crystal Skull) took note.Winstone has just wrapped filming Darren Aronofsky's Noah opposite Russell Crowe, and this week he's in theaters as the lead in British hit The Sweeney -- an adaptation of the iconic 1970s police show on which, coincidentally, the star landed one of his earliest roles. We had a chance to chat with Winstone recently about his all-time favorite films."
http://www.rottentomatoes.com/m/noobzDEMONSTRATIONfive_favorite_films_with_jason_mewes/,http://resizing.flixster.com/FFrWbsUMiyY-sIlwVi36_PVJoucDEMONSTRATION1ddg7pbsk.cloudfront.net/movie/11/16/80/11168076_ori.jpg,"You know him most famously as the ""Jay"" in ""Jay and Silent Bob,"" the odd couple that frequently pops up in Kevin Smith's films (Smith himself plays Silent Bob), but Jason Mewes has managed to stay quite busy outside of his collaborations with his longtime friend (which currently includes a weekly podcast).  His latest role comes in noobz, a wacky road trip comedy that pokes fun at the world of competitive gaming.  Mewes recently stopped by the RT office for a guest spot on our Rotten Toatoes radio show and stayed a bit longer to offer us his Five Favorite Films. Click through to see what they were!"
http://www.rottentomatoes.com/m/ass_backwaDEMONSTRATION1926707/five_favorite_films_with_jon_cryer/,http://resizing.flixster.com/Rr90o1evgCdKbTBLGer2EODsTUEDEMONSTRATION1ddg7pbsk.cloudfront.net/movie/11/17/33/11173361_ori.jpg,"Two time Emmy winner Jon Cryer is one of the funniest men on TV, with Two and a Half Men still enjoying success in its tenth season. But we've also enjoyed his quite memorable film work for years.  No child of the 1980s can forget his ""Duckie Dance"" in Pretty in Pink, Hot Shots! still makes us laugh, and some of us fondly recall him as a punk rocker in the Penelope Spheeris film Dudes.  Now, after a DVD release of his stage performance in Stephen Sondheim's Company and the upcoming Sundance debut of Ass Backwards with Casey Wilson, June Raphael, Alicia Silverstone and Vincent D'Onofrio, this terrific talent was gracious enough to take some time out and discuss his Five Favorite Films. "
http://www.rottentomatoes.com/m/west_of_memphis/news/DEMONSTRATIONavorite_films_with_west_memphis_threes_damien_echols/,http://resizing.flixster.com/o_7YCgJGCHGA9NS7T7H9tDAjONIDEMONSTRATION1ddg7pbsk.cloudfront.net/movie/11/17/27/11172711_ori.jpg,"It's hard to imagine just how surreal Damien Echols' life must have been. In 1994, the teenager was sentenced to death for his alleged part, along with two others, in the gruesome 1993 murder of three boys in Arkansas. Convicted by state prosecutors riding a wave of public and media hysteria, the so-called West Memphis Three spent the next 18 years in prison -- until an accumulation of new evidence raised doubts as to their guilt and, in 2011, they were finally set free. Having spent most of his adult life incarcerated, Echols has since become something of a celebrity, drawing the support of people like Peter Jackson, Johnny Depp and Eddie Vedder, who lent their weight to the campaign to free the falsely-accused men and expose the miscarriage of justice. Jackson also co-produced an extensive new documentary about the case -- Amy Berg's West of Memphis -- and with the film opening theatrically this week, we had the opportunity to sit down and talk with Echols recently. Read on for more of the interview, in which Echols talks about life in prison, his admiration for Stephen King, how the support of those famous pals helped save him from death row, and his plans with Depp to produce a screen version of his memoir. First up, he took a moment to talk about his five favorite films."
http://www.rottentomatoes.com/m/any_day_nowDEMONSTRATION6439/five_favorite_films_with_alan_cumming/,http://resizing.flixster.com/kvu75BDgf181YlzCehhowdUMzXsDEMONSTRATION1ddg7pbsk.cloudfront.net/movie/11/16/75/11167534_ori.jpg,"An accomplished performer on both stage and screen, Alan Cumming has played an impressive array of parts in his career -- from roles in blockbusters like X-2 and GoldenEye to independent films to projects as diverse as Stanley Kubrick's Eyes Wide Shut and Robert Rodriguez's Spy Kids. It's testament to Cumming's enduring talent that he's earning some of the best notices of his career for his latest turn, in this week's Any Day Now, a moving drama about a gay couple in '70s Hollywood fighting a biased legal system to keep their adopted son.With the movie opening theatrically this week, we got the chance to speak with Cumming about his five favorite movies."
http://www.rottentomatoes.com/m/teDEMONSTRATION26367/five_favorite_films_with_ted/,http://resizing.flixster.com/E0RX8vy44dfHVWeT09rEPpqS-dEDEMONSTRATION1ddg7pbsk.cloudfront.net/movie/11/16/74/11167428_ori.jpg,"He's the star (well, co-star if you count Mark Wahlberg) of 2012's highest-grossing comedy (unless you count Breaking Dawn -- Part 2), so we felt it only fitting to ask Ted, the titular furball from Seth MacFarlane's R-rated hit, to give us his all-time five favorite films. ""Besides Flash Gordon,"" he says, ""which you already know is my number one favorite film of all time."" Indeed, anyone who's seen the movie will remember Ted and John's shared affection for the camp sci-fi classic, and the bear also gave us another insight into his creative process: ""Yes, the hotel room fight scene was inspired in part by Road House,"" he reveals. So now you know that. Ted arrives on Blu-ray and DVD this week."
http://www.rottentomatoes.com/m/deadfall_2DEMONSTRATION66/five_favorite_films_with_charlie_hunnam/,http://resizing.flixster.com/ElaYdRLa23MGrT1Z5u0lzS-pfPsDEMONSTRATION1ddg7pbsk.cloudfront.net/movie/11/17/27/11172745_ori.jpg,"It's a big, busy year ahead for Charlie Hunnam. Besides his ongoing role in TV hit Sons of Anarchy, the actor is starring in Guillermo del Toro's massively anticipated sci-fi throwdown Pacific Rim, which marks the director's first film in five years and looks set to be one of 2013's summer smashes. In the meantime, Hunnam is appearing opposite Eric Bana and Olivia Wilde in this week's snowbound neo-noir thriller Deadfall, in which he plays an ex-con boxer tangled up in a deadly game of survival. Read on for our chat and Hunnam's five favorite films of the moment."
http://www.rottentomatoes.com/m/hitchcock/news/19DEMONSTRATIONorite_films_with_hitchcock_director_sacha_gervasi/,http://resizing.flixster.com/lrBEl0WxL2S-XNXxbgCDtbquuU8DEMONSTRATION1ddg7pbsk.cloudfront.net/movie/11/17/01/11170149_ori.jpg,"Arguably the most famous director in cinema history (and the auteur behind the recently crowned Greatest Movie of All Time), Alfred Hitchcock can't be an easy subject for an on-screen biography. British-born director Sacha Gervasi has taken a shot at it with this week's Hitchcock, which adapts -- with some creative license -- Stephen Rebello's 1990 book Alfred Hitchcock and the Making of Psycho, while exploring the relationship between Hitch (played by Anthony Hopkins) and his wife Alma Reville (Helen Mirren), as he fights to make the thriller that would prove one of his biggest and most influential hits. Gervasi, known for his hugely entertaining 2007 metal documentary Anvil! The Story of Anvil, called in to chat about Hitchcock, the challenge of taking on a movie icon, working with Hopkins, and separating the man from the mythology. Read on for that, but first, he talks about his five favorite films."
http://www.rottentomatoes.com/m/the_zen_of_bDEMONSTRATION26316/five_favorite_films_with_tony_bennett/,http://resizing.flixster.com/Kj3gM3mLwhuRnWSB1mEAWvy5zS0DEMONSTRATION1ddg7pbsk.cloudfront.net/movie/11/16/72/11167227_ori.jpg,"Chances are, if you're breathing, you're a fan of Tony Bennett.  Winner of 16 Grammys and 2 Emmys, Mr. Bennett is also an accomplished painter and founder of The Frank Sinatra School of the Arts.  His career has spanned over 60 of his 86 years, and you might assume that he wants to slow down a little, but that couldn't be more wrong.  In fact, he's now the subject of another documentary, this time executive produced by his son and manager Danny Bennett.  It puts a beautiful twist on music documentaries.  The Zen of Bennett is as artistic as the man himself, and shares with you the incredibly, well, zen perspective of a worldwide legend."
http://www.rottentomatoes.com/m/starlet_2012/newDEMONSTRATION_favorite_films_with_starlet_director_sean_baker/,http://resizing.flixster.com/ihVeunl28528AGG9zIqi6KzcGcIDEMONSTRATION1ddg7pbsk.cloudfront.net/movie/11/17/15/11171558_ori.jpg,"One of the buzz films at this year's SXSW festival, writer-director Sean Baker's Starlet explores the unusual friendship between a 21-year-old actress (Dree Hemingway) and an 85-year-old woman (Besedka Johnson) when their lives cross paths in California's San Fernando Valley. Featuring breakout performances -- especially from Hemingway, the daughter of actress Mariel and great-granddaughter of writer Ernest -- the movie is getting early praise from critics ahead of its release in New York and Los Angeles this week. We caught up with director Sean Baker recently, who shared with us an interesting list of his five favorite films."
http://www.rottentomatoes.com/m/10011815DEMONSTRATION6072/five_favorite_films_with_joe_dante/,http://resizing.flixster.com/-9NmcYaw6cT8MI4ylTqxojUjmkMDEMONSTRATION1ddg7pbsk.cloudfront.net/movie/11/16/69/11166947_ori.jpg,"Joe Dante's movies root themselves into your psyche and refuse to let go.  Those little guys with eating restrictions (Gremlins), watching movies during a national crisis (Matinee), having creepy neighbors (The 'Burbs), and accidentally getting shrunk down and injected into someone (Innerspace) remain some of the most memorable of all time.  It shouldn't come as any surprise that his latest film, The Hole, is pretty much for kids, just not the ones who are faint of heart. Here are the great films that inspired this fantastic filmmaker.  Watching them is kind of like going to film school for free.  You can send Joe a thank you card."
http://www.rottentomatoes.com/m/greystoneDEMONSTRATION6100/five_favorite_films_with_sean_stone/,http://resizing.flixster.com/VD4HPpph20tLbJ34cnPzMXx5UEMDEMONSTRATION1ddg7pbsk.cloudfront.net/movie/11/16/61/11166168_ori.jpg,"Sean Stone hasn't even been on the planet three decades and has already played Jim Morrison, Nixon's brother, and countless other roles in some of the finest films of his lifetime, directed by his father Oliver Stone.  But he's not just a pretty face--he's taking up the family business and directing his own movies now, with terrifying results. Greystone Park is a found-footage scare-fest that blends Jacob's Ladder-esque visuals with Blair Witch tension, then ratchets them up about 300% and adds in spears and chicks wearing ball gowns dancing in mental hospitals."
http://www.rottentomatoes.com/m/pitch_perfDEMONSTRATION15/five_favorite_films_with_anna_kendrick/,http://resizing.flixster.com/YEeIzlAFCx1NIg-Cfez4as1fuzgDEMONSTRATION1ddg7pbsk.cloudfront.net/movie/11/16/75/11167512_ori.jpg,"Every once in a while, a few young actors and actresses emerge who help reassure us all that Hollywood is in good hands.  Anna Kendrick, whose latest film Pitch Perfect expands into wide release this week, belongs on that short list.  After securing a supporting role in the continuing pop culture phenomenon that is The Twilight Saga, Kendrick went on to nab an Oscar nomination for her superb work alongside George Clooney and Vera Farmiga in Jason Reitman's Up in the Air.  That breakout performance led to roles in widely praised films like Scott Pilgrim vs. The World and 50/50, and while she currently appears in three movies out in theaters, she has yet another -- Robert Redford's The Company You Keep -- set to open in November.  Last week, RT chatted with Anna about Pitch Perfect, but first, of course, she gave us her Five Favorite Films."
http://www.rottentomatoes.com/m/paranorman/news/1925734/fDEMONSTRATIONilms_with_paranorman_directors_chris_butler_and_sam_fell/,http://resizing.flixster.com/xOLuGOvoEWNr42rJIAR8Q8CS4RgDEMONSTRATION1ddg7pbsk.cloudfront.net/movie/11/16/73/11167330_ori.jpg,"Following the success of Henry Selick's wondrous Coraline in 2009, the team at Laika studios are back this week with their second animated feature,  ParaNorman, another stop-motion marvel concerning the misadventure of a young outsider and his spooky connection to the land of the dead. Pitched as ""John Hughes meets John Carpenter,"" it's written by Coraline and Corpse Bride animation artist Chris Butler and co-directed by Butler and Aardman alum Sam Fell, with voices by Kodi Smit-McPhee, Anna Kendrick and John Goodman, and music by Jon Brion. We had a chance to chat with Fell and Butler this week ahead of the movie's release, where they talked about five of their favorite movies -- and how they influenced the creation and execution of ParaNorman."
http://www.rottentomatoes.com/m/goats/DEMONSTRATIONive_favorite_films_with_david_duchovny/,http://resizing.flixster.com/Wuocq7w52GF7l_OzkiPfZg49sqcDEMONSTRATION1ddg7pbsk.cloudfront.net/movie/11/16/57/11165740_ori.jpg,"David Duchovny became a bona fide pop culture star in the '90s with his wry, oddball performance as alien-chasing Special Agent Fox Mulder on TV's The X-Files -- though some may remember his even more eccentric FBI turn on Twin Peaks -- a role he reprized over several award-winning seasons and two big-screen films. Duchovny parlayed the success into his current starring role on the hit Californication, while on occasion finding time to appear in films like this week's Goats, in which he plays a bearded, stoned Arizona goat herder -- and quite convincingly, it should come as little surprise to learn. With the film opening in limited release this week we got a chance to sit down and chat with Duchovny, where we talked about his five favorite films."
http://www.rottentomatoes.com/m/assassins_bullDEMONSTRATION925659/five_favorite_films_with_timothy_spall/,http://resizing.flixster.com/i3i56DA54RgF5Xr4uYdTmkI-RnQDEMONSTRATION1ddg7pbsk.cloudfront.net/movie/11/16/57/11165703_ori.jpg,"One of the busiest and most recognizable British character actors in movies, Timothy Spall cuts a unique figure of comedy and menace that's seen him play everything from Winston Churchill in The King's Speech to the nefarious Wormtail in the Harry Potter series. Along the way, Spall has worked for the likes of Clint Eastwood, Tim Burton, Ken Russell and Bernardo Bertolucci, while his collaboration with longtime friend Mike Leigh yielded an acclaimed lead performance in the director's Secrets & Lies. This week, Spall makes an appearance alongside Donald Sutherland and Christian Slater in the action thriller Assassin's Bullet, and we had the chance to chat with the very charming actor about his career and five of his favorite movies."
http://www.rottentomatoes.com/m/1205530-three_DEMONSTRATION925557/five_favorite_films_with_bobby_farrelly/,http://resizing.flixster.com/9ZVkWHHbIvQYydVnUO7TnT_74DUDEMONSTRATION1ddg7pbsk.cloudfront.net/movie/11/16/43/11164316_ori.jpg,"As one half of the Farrelly brothers, writer-director Bobby Farrelly has been one of the filmmakers instrumental in shaping modern American movie comedy. Before the Apatow era, the Farrellys redefined the idea of raunchiness on screen, delivering multiple hits like Dumb and Dumber and There's Something About Mary while helping elevate performers like Jim Carrey and Ben Stiller to superstar status in the process. (Their unlikely influence on the mumblecore genre is also, apparently, not to be overlooked.) 
This week, the duo's latest -- their take on the classic slapstick The Three Stooges -- arrives on DVD and Blu-ray, which gave us the chance to talk with Farrelly about his all-time favorite films (and get an update on the Dumb and Dumber sequel)."
http://www.rottentomatoes.com/m/10011494-lasDEMONSTRATION25468/five_favorite_films_with_hugo_weaving/,http://resizing.flixster.com/Kc_tFUv-HO92ncULqd__Mv1euC4DEMONSTRATION1ddg7pbsk.cloudfront.net/movie/11/16/57/11165701_ori.jpg,"Between playing Elrond in Lord of the Rings, voicing Megatron in Transformers and -- most memorably -- intimidating Keanu Reeves as the sinister Agent Smith in The Matrix, Hugo Weaving has been an integral part of three of the biggest film franchises of the past decade or so. The versatile Australian actor also delivered an uncanny Werner Herzog impression as Red Skull in Marvel's Captain America, will star in the Wachoswki's forthcoming Cloud Atlas and, of course, is reprising his role as Rivendell's boss elf in Peter Jackson's The Hobbit, due at the end of the year. Yet being one of Hollywood's busiest character actors hasn't stopped Weaving from returning periodically to his homeland for some compelling lead roles, like that in this week's acclaimed Last Ride -- which has been hailed by no less than Roger Ebert as ""the performance of a lifetime."" A tough but ultimately moving (and beautifully lensed) road movie directed by Cannes' short film winner Glendyn Ivin, Ride has Weaving as a grizzled ex-con on the run across the Australian countryside, where he bonds with his 10-tear-old son in tow. The film debuted to much praise in its native territory, and this week finds its way to select theaters in the US. We had the chance to speak with Weaving for the release, where he talked about five of his favorite movies."
http://www.rottentomatoes.com/m/the_do_deca_pDEMONSTRATION/1925470/five_favorite_films_with_jay_duplass/,http://resizing.flixster.com/TvpJj9Jh_Rhn4q9Gj9FCRNzAj9sDEMONSTRATION1ddg7pbsk.cloudfront.net/movie/11/16/54/11165418_ori.jpg,"A couple of weeks back we heard from writer-director Mark Duplass on his five favorite sibling movies, so it seemed only fitting that we give his brother and co-collaborator Jay a chance to add his voice to the family discussion. Following the success of their mainstream-leaning Jeff, Who Lives at Home earlier this year, the brothers Duplass are back in theaters this week with a smaller-scale piece that recalls their mumblecore origins. The Do-Deca-Pentathalon -- which was actually shot before the team went ""Hollywood"" with Cyrus -- focuses on the rivalry between two brothers (notice a theme?) as they compete in a homemade version of the Olympics. Cannily timed for the 2012 event, in fact, and sure to appeal to all those fans of both overblown sports circuses and micro-budgeted indie films. To mark Pentathalon's release, then, here are Jay Duplass's five favorite films. Take it away, sir."
http://www.rottentomatoes.com/m/moonrise_kDEMONSTRATION25387/five_favorite_films_with_bob_balaban/,http://resizing.flixster.com/NJ1qc9c8TAikvd3TXYiY1vvp4d8DEMONSTRATION1ddg7pbsk.cloudfront.net/movie/11/16/67/11166787_ori.jpg,"Droll, erudite and extremely affable, Bob Balaban is the kind of guy you could spend hours listening to -- which is probably why Wes Anderson cast him as New Penzance's all-purpose meteorologist narrator in his latest hit, Moonrise Kingdom. Balaban's own career as an actor, writer and director goes way back, and via many curious avenues: He made his debut in the classic Midnight Cowboy, has worked with the likes of Woody Allen, Ken Russell and Christopher Guest, and famously appeared as François Truffaut's interpreter in Spielberg's Close Encounters of the Third Kind. He's also directed and produced film and TV, appeared in theater, and been the NBC executive responsible for sinking Seinfeld -- on TV, anyway. With Moonrise Kingdom expanding nationally this week, sat down for a talk with Balaban about the film, his experience working with Wes Anderson, and much more. During the course of the interview, he also talked about five of his favorite films."
http://www.rottentomatoes.com/m/seeking_a_friend_for_theDEMONSTRATIONrld/news/1925420/five_favorite_films_with_patton_oswalt/,http://resizing.flixster.com/5-3BJ92I_U5QkHU65AAW4z_fa5cDEMONSTRATION1ddg7pbsk.cloudfront.net/movie/11/16/67/11166786_ori.jpg,"Between his stand-up comedy, astute writing on pop culture and wonderfully odd performances in movie and TV roles, Patton Oswalt is a something of a modern media renaissance man. He's voiced a rat for Pixar, terrorized a football franchise in the excellent Big Fan, and earned well-deserved praise for his part in last year's Young Adult; and this week, Oswalt appears in director Lorene Scafaria's  Seeking a Friend for the End of the World, in a small but funny role as an enthusiastic party-goer who's succumbed to his most wanton desires as the apocalypse approaches. In the spirit of impending doom we chatted with Oswalt earlier this week, and asked him to pick five films he'd want to watch if the world was about to end."
http://www.rottentomatoes.com/m/its_a_disDEMONSTRATION5386/five_favorite_films_with_david_cross/,http://resizing.flixster.com/fmqkLZiKkclwWE_1FQOVYPiRT_MDEMONSTRATION1ddg7pbsk.cloudfront.net/movie/11/16/56/11165615_ori.jpg,"Actor, writer and comedian David Cross is perhaps best known (in certain circles, anyway) for his role on TV's Arrested Development, the cult show that will soon be resurrected, thanks to years of dogged fan enthusiasm, for a feature film. But his credits extend well beyond the role of Tobias -- Cross has featured in numerous TV and film projects, including Mr. Show, Tim and Eric, Kung Fu Panda and Eternal Sunshine of the Spotless Mind, to name but a few. This week, Cross stars in the ensemble comedy drama It's A Disaster, which features four couples holed up in a house as the end of the world approaches. Directed by Todd Berger, making his feature debut, the movie plays at this week's Los Angeles Film Festival en route to a theatrical release later this year. We had a chance to speak with Cross recently, and asked him to pick his five favorite films. ""These are not my five favorite movies,"" he explained. ""They are five of my favorite movies (of which I have hundreds)."""
http://www.rottentomatoes.com/m/your_sistersDEMONSTRATION925348/five_favorite_films_with_mark_duplass/,http://resizing.flixster.com/7Ku7Sl94DGFDzhjPnq7NvopW7o0DEMONSTRATION1ddg7pbsk.cloudfront.net/movie/11/16/44/11164491_ori.jpg,"One of the breakout stars of the ""mumblecore"" movement that evolved during the mid-2000s, Mark Duplass has gone from writing, directing and starring in no-budget independent films to successfully adapting his brand of comedy-drama for a (relatively more) mainstream audience. This week, Duplass continues his fertile run with Your Sister's Sister, Humpday director Lynne Shelton's well-reviewed comedy which finds him caught in a love triangle with two sisters -- played by Emily Blunt and Rosemary DeWitt. To mark the movie's opening, Duplass shared his Five Favorite ""sibling"" Films with us -- doubly fitting, considering his working dynamic with his brother and how much of their stuff revolves around that very relationship."
http://www.rottentomatoes.com/m/moonrise_kiDEMONSTRATION5324/five_favorite_films_with_wes_anderson/,http://resizing.flixster.com/NJ1qc9c8TAikvd3TXYiY1vvp4d8DEMONSTRATION1ddg7pbsk.cloudfront.net/movie/11/16/67/11166787_ori.jpg,"There aren't many modern American filmmakers with a body of work as unique as that of Wes Anderson. His latest is Moonrise Kingdom, a fantastical tale of imagined childhood that follows two kids -- AWOL scout Sam (Jared Gilman) and moody dreamer Suzy (Kara Hayward) -- on their adventure through adolescent first love. Beautifully calibrated both visually and emotionally, the film, which opened Cannes, is drawing some of the best reviews of the director's career. We had the opportunity to chat with Anderson recently, where he talked about his inspirations for Moonrise Kingdom, his childhood obsessions, and how his experience in animation affected the way he approached his latest project. Read on for that and more, but first, we quizzed him on his Five Favorite Films."
http://www.rottentomatoes.com/m/moonrise_kingdom/newDEMONSTRATION_favorite_films_with_moonrise_kingdoms_jared_gilman/,http://resizing.flixster.com/NJ1qc9c8TAikvd3TXYiY1vvp4d8DEMONSTRATION1ddg7pbsk.cloudfront.net/movie/11/16/67/11166787_ori.jpg,"It's been quite the few weeks for Jared Gilman. Just 13 years old, the star of Wes Anderson's latest Moonrise Kingdom has recently returned from Cannes, where the movie opened the festival to great acclaim, and now finds himself on a press tour as the film is breaking limited release box-office records and drawing some of the best reviews of the director's career. We sat down with Gilman recently for a chat about the film and working with Wes Anderson -- which sounds great and all, but what was even more impressive was that he learned how to tie a tie from Bill Murray. Read on for more on that, but first, here are his five favorite films."
http://www.rottentomatoes.com/m/chernobyl_diaries/nDEMONSTRATIONve_favorite_films_with_director-producer_oren_peli/,http://resizing.flixster.com/gP-z2vf6jrpMgrgs4joEev-J0QsDEMONSTRATION1ddg7pbsk.cloudfront.net/movie/11/16/67/11166784_ori.jpg,"Filmmaker Oren Peli caused something of a box-office sensation with his no-budget, found footage spook show Paranormal Activity in 2009 -- the 2007-shot horror frightened more than $100 million out of American audiences' pockets, which is not bad considering the production budget was around $15,000. Peli found further success as the producer of the movie's two profitable sequels, along with working on last year's Insidious and TV's The River. This week he serves as the producer on Bradley Parker's Chernobyl Diaries, a horror about a bunch of tourists who decide it's a good idea to take a holiday in the former Soviet Union's most notorious nuclear waste zone -- where they discover they're not alone. While promoting the film, Peli took a moment to send in his Five Favorite Films, via email -- and here they are."
http://www.rottentomatoes.com/m/god_bless_americDEMONSTRATION25110/five_favorite_films_with_bobcat_goldthwait/,http://resizing.flixster.com/_VYNhxs0OPLdB-VtGSIp8cqQbBIDEMONSTRATION1ddg7pbsk.cloudfront.net/movie/11/16/31/11163100_ori.jpg,"Comedian, actor, and filmmaker Bobcat Goldthwait became a fixture on the stand-up comedy circuit in the '80s and '90s, developing an idiosyncratic persona that he parlayed into a string of movie roles and TV gigs. But rather than ride that schtick into the nostalgia sunset, Goldthwait turned his talents to filmmaking. This week, Goldthwait returns with God Bless America, a delightful valentine to popular culture in which a disgruntled office drone (Joel Murray) and his teenage sidekick (Tara Lynne Barr) go on a cross-country killing spree designed to right the wrongs of contemporary bad manners, reality TV and other social ills. We sat down for a chat with Goldthwait recently; read through for more of his thoughts on the film and his career, but first, here are his Five Favorite Films."
http://www.rottentomatoes.com/m/the_perfect_fDEMONSTRATION5057/five_favorite_films_with_kathleen_turner/,http://resizing.flixster.com/RnzYcv86Gvlufd3EVTkKfiziyvUDEMONSTRATION1ddg7pbsk.cloudfront.net/movie/11/16/51/11165146_ori.jpg,"Kathleen Turner began her career in the theater, before a sizzling film debut in Lawrence Kasdan's 1981 thriller Body Heat established her as one of the screen sirens of that decade. Hits ensued: Romancing the Stone, The Man with Two Brains, Prizzi's Honor, Peggy Sue Got Married and Who Framed Roger Rabbit? numbered among her critical and commercial successes, while Turner would gravitate toward the black comedy of The War of the Roses and, later, a delectably unhinged turn as John Waters' Serial Mom. We spent some time recently with Turner to talk about her favorite movies -- a subject that proved to be both challenging and an entertaining glance back at her career."
http://www.rottentomatoes.com/m/the_ravenDEMONSTRATION5021/five_favorite_films_with_john_cusack/,http://resizing.flixster.com/yrnRXm7yHCrzEvIZsAjvuJgr-tIDEMONSTRATION1ddg7pbsk.cloudfront.net/movie/11/16/31/11163173_ori.jpg,"If there's one actor who was made for the five favorite films quiz, it's John Cusack, the man who spent the better part of High Fidelity dispensing his own top five lists on matters of girls, relationships, and of course, records. Since Cusack is in town to promote The Raven -- a pulpy murder thriller in which he plays the Godfather of American Goth, Edgar Allan Poe -- he decided to run through his five favorite horror films. ""We could do the horror genre,"" he says, ""you know, the scariest movies. I've made a couple, but I don't know how good they are --'cause I'm in 'em."" Read on for more of our chat with Cusack, in which he talks about his attraction to playing Poe and the many sides of the writer, but first, here are his Five Favorite (Horror) Films."
http://www.rottentomatoes.com/m/darling_compaDEMONSTRATION973/five_favorite_films_with_lawrence_kasdan/,http://resizing.flixster.com/YmyZ13_peVcVUqygn11_RXMgZWQDEMONSTRATION1ddg7pbsk.cloudfront.net/movie/11/16/40/11164034_ori.jpg,"As any student of popular American cinema knows, the name Lawrence Kasdan is synonymous with some defining movie experiences among audiences of a certain age. One of Hollywood's hot young screenwriters in the '70s, Kasdan was enlisted by George Lucas to help pen The Empire Strikes Back, the film that -- along with the Kasdan co-written Return of the Jedi -- helped transform Star Wars from blockbuster movie into cultural myth. Soon after, Kasdan's second film as director, The Big Chill, effectively captured -- for better or worse -- the feelings (and musical tastes) of a generation of Baby Boomers entering thirtysomething adult life. And between those films, Kasdan's screenplay for Raiders of the Lost Ark was turned into another massive hit -- and enduring piece of movie iconography -- by Steven Spielberg. Kasdan returns after a lengthy hiatus with this week's Darling Companion, a comedy starring Kevin Kline and Diane Keaton about the search for a lost dog that brings on some typically Kasdan-esque moments of life assessment. We sat down for a chat with Kasdan earlier this week, in which he talked about his new film, his long collaboration with Kline, and his favorite memory writing on Empire. Read on for that, but first, he talks about his five favorite movies."
http://www.rottentomatoes.com/m/lockout_2DEMONSTRATION04/five_favorite_films_with_maggie_grace/,http://resizing.flixster.com/7qq1V3-uEXS0joXBXGnO1-6sh4sDEMONSTRATION1ddg7pbsk.cloudfront.net/movie/11/16/60/11166032_ori.jpg,"After her stint on the island of J.J. Abram's Lost, Maggie Grace has taken to the big screen with roles in a series of high-profile movies -- including Faster, Twilight: Breaking Dawn and, most famously, Taken, in which she played Liam Neeson's kidnapped daughter. It seems movie villains never learn, however. In this week's Lockout (also from Taken producer Luc Besson), Grace plays the President's daughter, dispatched as an emissary to a floating space prison where -- you guessed it -- she's taken hostage, prompting Guy Pearce's mercenary mission to rescue her. We spoke with Grace this week for a conversation about her five favorite films."
http://www.rottentomatoes.com/m/damsels_in_diDEMONSTRATION24873/five_favorite_films_with_whit_stillman/,http://resizing.flixster.com/Hzge4ZalUbkSldnFCxUE35fvZl4DEMONSTRATION1ddg7pbsk.cloudfront.net/movie/11/16/37/11163710_ori.jpg,"Back in the 1990s, Whit Stillman wrote and directed what might be regarded as three modern American classics. While independent cinema grew saturated with dysfunctional Sundance dramas and pop culture solipsism, Stillman's so-called ""yuppie trilogy"" -- Metropolitan (1990), 
Barcelona (1994) and The Last Days of Disco
 (1998) -- instead offered comedic portraits of hyper-literate, obsessive preppy types negotiating a world of social etiquette that felt extracted from another time. Fourteen years (and several aborted projects) after Disco, Stillman at last returns with 
Damsels in Distress, which opens in theaters in New York and Los Angeles this week. While on the press rounds for the film this week, Stillman took some time out to write about his five favorite films. ""These are just five of a possible 55 faves -- or more,"" he says. ""But one has to start somewhere."""
